Time,N-S Acceleration (𝑚∕𝑠^2 )(392 m),E-W Acceleration (𝑚∕𝑠^2 ) (392 m),Z Acceleration (𝑚∕𝑠^2 ) (392 m),N-S Acceleration (𝑚∕𝑠^2 ) (494 m),E-W Acceleration (𝑚∕𝑠^2 ) (494 m),Z Acceleration (𝑚∕𝑠^2 ) (494 m),,
07:58:14.070,0.014679181,-0.029465567,-0.009006638,0.04184356,0.03238923,-0.014048324,,
07:58:14.075,0.014660543,-0.029457843,-0.009009354,0.041828443,0.032485005,-0.013987613,,
07:58:14.080,0.014670517,-0.029455866,-0.009013523,0.041863474,0.032579929,-0.013939151,,
07:58:14.085,0.014642546,-0.029440588,-0.008971545,0.041817978,0.032694575,-0.013868051,,
07:58:14.090,0.014605281,-0.029439161,-0.008957618,0.041773197,0.032802774,-0.01379906,,
07:58:14.095,0.014604593,-0.029432047,-0.008981266,0.041821361,0.032900874,-0.013753487,,
07:58:14.100,0.014589554,-0.029406056,-0.008950942,0.041801896,0.033015204,-0.013685261,,
07:58:14.105,0.014554942,-0.029388053,-0.008919059,0.041717724,0.033129991,-0.0136105,,
07:58:14.110,0.014529358,-0.029383301,-0.008934065,0.041747431,0.03323404,-0.013564585,,
07:58:14.115,0.014527432,-0.029374832,-0.008924273,0.041766665,0.033343772,-0.013510529,,
07:58:14.120,0.014511805,-0.029357131,-0.008878622,0.041680337,0.033459024,-0.013425572,,
07:58:14.125,0.01448118,-0.029353159,-0.008878131,0.041669404,0.03355645,-0.01335513,,
07:58:14.130,0.014457715,-0.029364091,-0.008879669,0.04171957,0.033650542,-0.013309381,,
07:58:14.135,0.014440798,-0.029348082,-0.008827902,0.04165567,0.033768706,-0.013225708,,
07:58:14.140,0.014427792,-0.029330209,-0.008808177,0.04159885,0.033863318,-0.013133249,,
07:58:14.145,0.014402969,-0.029334905,-0.008822593,0.041646505,0.033949643,-0.013089643,,
07:58:14.150,0.014358435,-0.029334134,-0.00878679,0.041632057,0.034058539,-0.013038312,,
07:58:14.155,0.014343162,-0.029313904,-0.008749038,0.041547551,0.034165495,-0.012954073,,
07:58:14.160,0.014360628,-0.029297534,-0.008769406,0.041563614,0.034262804,-0.012898788,,
07:58:14.165,0.014321151,-0.029299755,-0.008754952,0.041602774,0.034364813,-0.012853821,,
07:58:14.170,0.014276276,-0.029287392,-0.008706221,0.041538463,0.034488252,-0.012776483,,
07:58:14.175,0.014270961,-0.029267762,-0.00871379,0.041505367,0.034605578,-0.012702738,,
07:58:14.180,0.014282088,-0.029254058,-0.008722351,0.041537374,0.034689627,-0.012651892,,
07:58:14.185,0.014229396,-0.029251739,-0.008676437,0.041512768,0.034795647,-0.012592884,,
07:58:14.190,0.014185942,-0.029241954,-0.008658762,0.041460448,0.034921768,-0.012522002,,
07:58:14.195,0.014212945,-0.02922581,-0.0086856,0.041470034,0.03503388,-0.012461931,,
07:58:14.200,0.014211566,-0.029202111,-0.008651571,0.041453803,0.035133656,-0.01240019,,
07:58:14.205,0.014146951,-0.029186849,-0.008607387,0.041419157,0.035249016,-0.012333426,,
07:58:14.210,0.014132401,-0.02918556,-0.008615125,0.041431538,0.03537966,-0.012268709,,
07:58:14.215,0.014159442,-0.029178129,-0.008602523,0.041416177,0.035483315,-0.012196472,,
07:58:14.220,0.014132811,-0.029151714,-0.008550546,0.041345071,0.035573242,-0.012116605,,
07:58:14.225,0.014067675,-0.029150582,-0.008547874,0.041362308,0.03567882,-0.012051386,,
07:58:14.230,0.014046938,-0.029163004,-0.008551481,0.041386917,0.03578668,-0.011986684,,
07:58:14.235,0.014053092,-0.029145247,-0.008505697,0.041293704,0.03588143,-0.011901971,,
07:58:14.240,0.014025248,-0.029120117,-0.008488734,0.041260846,0.035972094,-0.011830302,,
07:58:14.245,0.013989142,-0.029126868,-0.008503022,0.041329142,0.036092345,-0.011787521,,
07:58:14.250,0.013971586,-0.02912263,-0.008466438,0.041282852,0.036214618,-0.0117164,,
07:58:14.255,0.013958382,-0.029090697,-0.008431945,0.041192798,0.036314359,-0.011638278,,
07:58:14.260,0.013938861,-0.029070539,-0.008453774,0.041241783,0.036416045,-0.011603483,,
07:58:14.265,0.013896783,-0.029069533,-0.008438044,0.041266096,0.036525263,-0.011551141,,
07:58:14.270,0.013873173,-0.029055884,-0.008391998,0.041173952,0.036638821,-0.01146385,,
07:58:14.275,0.013886014,-0.029031923,-0.008396394,0.041143398,0.036738534,-0.011391715,,
07:58:14.280,0.013867914,-0.029030903,-0.008404645,0.041221075,0.036831656,-0.011344803,,
07:58:14.285,0.013806291,-0.029035407,-0.008356088,0.041184823,0.036958623,-0.011273012,,
07:58:14.290,0.013797338,-0.029016683,-0.008338963,0.041086097,0.037082563,-0.01117592,,
07:58:14.295,0.013820039,-0.028995087,-0.008356049,0.041113028,0.037173747,-0.011122721,,
07:58:14.300,0.013788636,-0.028986757,-0.008319724,0.041122485,0.037287716,-0.011072745,,
07:58:14.305,0.013732724,-0.028992111,-0.008282174,0.041059259,0.037423407,-0.01098718,,
07:58:14.310,0.013731506,-0.028978233,-0.008296874,0.041047023,0.037522927,-0.010920634,,
07:58:14.315,0.013727204,-0.02895931,-0.008290783,0.041063099,0.037619226,-0.010864024,,
07:58:14.320,0.013672704,-0.028947814,-0.008239775,0.041021518,0.037731188,-0.010786303,,
07:58:14.325,0.013646657,-0.02893897,-0.008236346,0.040989661,0.037839282,-0.010706526,,
07:58:14.330,0.013652706,-0.028926155,-0.008239689,0.040998382,0.03794063,-0.01064314,,
07:58:14.335,0.013631216,-0.028912968,-0.008189808,0.040956067,0.038041591,-0.010577466,,
07:58:14.340,0.013593484,-0.028907143,-0.008166667,0.040926083,0.038160946,-0.010506893,,
07:58:14.345,0.013579126,-0.028903282,-0.00818856,0.040954798,0.038268623,-0.010444731,,
07:58:14.350,0.013574608,-0.028888948,-0.008153511,0.040913806,0.038375205,-0.010377284,,
07:58:14.355,0.013540186,-0.028871574,-0.008108999,0.040856361,0.038482898,-0.010305747,,
07:58:14.360,0.013512295,-0.028857391,-0.008121253,0.040881759,0.03859312,-0.010247526,,
07:58:14.365,0.013503225,-0.02884782,-0.00810747,0.040873281,0.038701828,-0.010188186,,
07:58:14.370,0.013466344,-0.028823399,-0.008057914,0.040801342,0.038811883,-0.01011444,,
07:58:14.375,0.013444071,-0.028811679,-0.008056206,0.040790176,0.038928804,-0.010051997,,
07:58:14.380,0.013444373,-0.028809576,-0.008064446,0.040816591,0.039037574,-0.009989132,,
07:58:14.385,0.013414719,-0.028785706,-0.008018991,0.040768071,0.039149668,-0.009904321,,
07:58:14.390,0.01337006,-0.028787423,-0.008004111,0.040730699,0.039261985,-0.009828065,,
07:58:14.395,0.013372448,-0.028779502,-0.008023247,0.040755211,0.039372105,-0.009760989,,
07:58:14.400,0.013364018,-0.028764454,-0.007992075,0.040729624,0.039483565,-0.009683382,,
07:58:14.405,0.013293667,-0.028761548,-0.007959326,0.040669526,0.039595149,-0.009602221,,
07:58:14.410,0.013271987,-0.028749177,-0.007972204,0.04067901,0.039709812,-0.0095443,,
07:58:14.415,0.013284106,-0.028736098,-0.007956929,0.040672098,0.039808736,-0.009481084,,
07:58:14.420,0.013240715,-0.028712695,-0.00791371,0.040606159,0.039919985,-0.009403955,,
07:58:14.425,0.013206317,-0.028693928,-0.007910096,0.040600484,0.040029975,-0.009339749,,
07:58:14.430,0.013203116,-0.028694508,-0.007905565,0.040626037,0.040135794,-0.009279119,,
07:58:14.435,0.013189781,-0.028677734,-0.007850657,0.040555001,0.040251742,-0.00919233,,
07:58:14.440,0.0131627,-0.028640784,-0.007832975,0.040511934,0.040363999,-0.009116507,,
07:58:14.445,0.013137927,-0.028642011,-0.007848923,0.040562453,0.040464672,-0.009076099,,
07:58:14.450,0.013127275,-0.02864032,-0.007812571,0.040527029,0.040578162,-0.009003744,,
07:58:14.455,0.013108227,-0.028608494,-0.007776961,0.040446552,0.040705521,-0.008916245,,
07:58:14.460,0.013065801,-0.028598776,-0.007789039,0.040470163,0.040806144,-0.008857094,,
07:58:14.465,0.013048338,-0.028588437,-0.007770693,0.040485777,0.040915988,-0.008793477,,
07:58:14.470,0.013022653,-0.028571341,-0.00771717,0.04039191,0.04104274,-0.008702391,,
07:58:14.475,0.012999351,-0.028557919,-0.007714358,0.040369498,0.041156858,-0.008629153,,
07:58:14.480,0.012984879,-0.02855073,-0.007717063,0.040428089,0.041258501,-0.008580065,,
07:58:14.485,0.012950301,-0.028538329,-0.00766815,0.040375639,0.041378457,-0.008497667,,
07:58:14.490,0.012921697,-0.028514795,-0.007652791,0.040310576,0.041496257,-0.00841132,,
07:58:14.495,0.012923721,-0.028497373,-0.00767136,0.040341344,0.041592692,-0.008348803,,
07:58:14.500,0.012884502,-0.028500051,-0.007641049,0.04033655,0.041704638,-0.008283039,,
07:58:14.505,0.012850442,-0.028475468,-0.007603397,0.040255284,0.041839331,-0.008193117,,
07:58:14.510,0.012856893,-0.028454849,-0.007618466,0.040245444,0.041952686,-0.008122143,,
07:58:14.515,0.012826207,-0.028454961,-0.007607969,0.040261204,0.042050124,-0.008069328,,
07:58:14.520,0.012773386,-0.02844481,-0.007558351,0.040207073,0.042172095,-0.007994303,,
07:58:14.525,0.012764977,-0.028431724,-0.007553424,0.040169259,0.042286985,-0.007918142,,
07:58:14.530,0.012770852,-0.028421829,-0.007554446,0.040192628,0.042387285,-0.00785659,,
07:58:14.535,0.012726323,-0.02840985,-0.007500739,0.040157905,0.042494999,-0.007784088,,
07:58:14.540,0.012676611,-0.028397447,-0.007477217,0.040106062,0.042616605,-0.007695945,,
07:58:14.545,0.012673942,-0.028386115,-0.00749529,0.040120197,0.042720802,-0.00762605,,
07:58:14.550,0.012675757,-0.028361289,-0.007465681,0.040084314,0.0428241,-0.007566047,,
07:58:14.555,0.012620511,-0.028349527,-0.007430595,0.040031863,0.042946675,-0.00749486,,
07:58:14.560,0.012599383,-0.02833911,-0.007439726,0.040038868,0.043058085,-0.007425776,,
07:58:14.565,0.012595437,-0.028321605,-0.007423617,0.040031314,0.043175904,-0.007355576,,
07:58:14.570,0.012566948,-0.028298886,-0.007374118,0.039955257,0.04328645,-0.00727172,,
07:58:14.575,0.012527212,-0.028290799,-0.007372648,0.039952674,0.043400389,-0.007206637,,
07:58:14.580,0.012520064,-0.028277813,-0.007379032,0.039989373,0.043516651,-0.007145109,,
07:58:14.585,0.012504487,-0.028261006,-0.007338867,0.039930014,0.043633166,-0.00706345,,
07:58:14.590,0.012459643,-0.028251042,-0.007321256,0.039889384,0.043741171,-0.006987045,,
07:58:14.595,0.012435866,-0.028242639,-0.007340127,0.03991874,0.043861077,-0.006921248,,
07:58:14.600,0.012422605,-0.028223932,-0.007304638,0.039879635,0.04398489,-0.006836461,,
07:58:14.605,0.012401514,-0.028189148,-0.007262158,0.039791213,0.044102019,-0.006750652,,
07:58:14.610,0.012377061,-0.02818123,-0.007271368,0.039809562,0.044217418,-0.006693264,,
07:58:14.615,0.012368605,-0.028180349,-0.007250831,0.039824087,0.044328703,-0.006617478,,
07:58:14.620,0.012335936,-0.028161549,-0.00719787,0.039750824,0.044441353,-0.006528714,,
07:58:14.625,0.012323536,-0.028140515,-0.007187831,0.039732677,0.044549261,-0.006458877,,
07:58:14.630,0.012293779,-0.028153333,-0.007191426,0.039776206,0.044653131,-0.006397794,,
07:58:14.635,0.012256624,-0.028144461,-0.007144589,0.039711076,0.044772258,-0.006308948,,
07:58:14.640,0.012233097,-0.028112533,-0.007119414,0.039636818,0.044899763,-0.006213234,,
07:58:14.645,0.012204635,-0.028098462,-0.007133522,0.039677823,0.044996808,-0.006155238,,
07:58:14.650,0.012171717,-0.028085666,-0.007104992,0.039648042,0.045115463,-0.006092966,,
07:58:14.655,0.012139967,-0.028059933,-0.007065323,0.039560059,0.045245716,-0.006001641,,
07:58:14.660,0.012130897,-0.028043121,-0.007079851,0.039575065,0.045356975,-0.005939051,,
07:58:14.665,0.012108571,-0.028030874,-0.007064325,0.039588313,0.045461803,-0.005887567,,
07:58:14.670,0.012066083,-0.02801226,-0.007009286,0.039515983,0.045588819,-0.005797176,,
07:58:14.675,0.012057016,-0.027986511,-0.007010039,0.039487706,0.045711101,-0.00570917,,
07:58:14.680,0.012054056,-0.027968417,-0.007015085,0.039526368,0.045816338,-0.005647324,,
07:58:14.685,0.012015656,-0.027954402,-0.006964219,0.039483149,0.045936647,-0.005572182,,
07:58:14.690,0.011980447,-0.02793557,-0.006937738,0.039417876,0.046060577,-0.005478367,,
07:58:14.695,0.011966494,-0.027931146,-0.006951362,0.039442665,0.046165226,-0.005405284,,
07:58:14.700,0.011942702,-0.027912852,-0.006914149,0.039417674,0.046270765,-0.00533725,,
07:58:14.705,0.011897838,-0.027889092,-0.006874499,0.039337977,0.046395933,-0.005248458,,
07:58:14.710,0.011886463,-0.027878072,-0.006887414,0.039345483,0.046509186,-0.00517413,,
07:58:14.715,0.011872582,-0.02787199,-0.006873932,0.039357428,0.04661977,-0.005109128,,
07:58:14.720,0.011825331,-0.027857559,-0.006813699,0.039284557,0.046743632,-0.005022034,,
07:58:14.725,0.01181316,-0.027833929,-0.006807414,0.039257996,0.046863621,-0.004944226,,
07:58:14.730,0.01179576,-0.027826996,-0.006817289,0.039282978,0.046980121,-0.004883254,,
07:58:14.735,0.011756976,-0.02781202,-0.006765957,0.039225165,0.047098133,-0.00480549,,
07:58:14.740,0.011714771,-0.027799817,-0.006742454,0.039163218,0.047216721,-0.004722529,,
07:58:14.745,0.011711396,-0.027798493,-0.006760819,0.039183779,0.047323316,-0.004657893,,
07:58:14.750,0.011706973,-0.027773393,-0.006730757,0.039164665,0.047437715,-0.004587478,,
07:58:14.755,0.011667108,-0.027748021,-0.006688132,0.039097647,0.047560765,-0.004501577,,
07:58:14.760,0.01163059,-0.027741626,-0.006696839,0.039119317,0.047680745,-0.004430434,,
07:58:14.765,0.011635587,-0.027718475,-0.006681284,0.039115172,0.047799705,-0.004352234,,
07:58:14.770,0.011610407,-0.02768579,-0.006632296,0.039027141,0.047914171,-0.004255273,,
07:58:14.775,0.011554975,-0.027667388,-0.006624859,0.039029568,0.048020051,-0.004182299,,
07:58:14.780,0.011532705,-0.027659579,-0.006626989,0.039050986,0.048139661,-0.004120154,,
07:58:14.785,0.011532492,-0.027632667,-0.006575249,0.038974311,0.048260999,-0.004027418,,
07:58:14.790,0.01149209,-0.027604406,-0.006555362,0.038927827,0.048375901,-0.003938173,,
07:58:14.795,0.011442332,-0.027603442,-0.006569523,0.038968254,0.048498298,-0.003880797,,
07:58:14.800,0.011432714,-0.027592513,-0.006531246,0.038917569,0.048623308,-0.00380437,,
07:58:14.805,0.0114219,-0.027562321,-0.006491208,0.038804081,0.048742674,-0.00371194,,
07:58:14.810,0.011381906,-0.027560739,-0.006512386,0.038838628,0.048842223,-0.003653246,,
07:58:14.815,0.0113457,-0.027567,-0.006496141,0.038857738,0.048966035,-0.003585465,,
07:58:14.820,0.011341293,-0.027541848,-0.006438632,0.03874705,0.049092166,-0.003475794,,
07:58:14.825,0.011330389,-0.027508356,-0.00644158,0.038726481,0.049191215,-0.003391145,,
07:58:14.830,0.011272906,-0.027507841,-0.006446848,0.038790843,0.049304274,-0.003342586,,
07:58:14.835,0.011236912,-0.027501648,-0.00638918,0.038720924,0.049440565,-0.003254284,,
07:58:14.840,0.011240373,-0.02746495,-0.006360506,0.038625686,0.049562667,-0.00315405,,
07:58:14.845,0.011215187,-0.027453136,-0.006374042,0.038685637,0.049663715,-0.003098764,,
07:58:14.850,0.011161788,-0.027453556,-0.006337028,0.038686608,0.049784147,-0.003026707,,
07:58:14.855,0.011144227,-0.027419192,-0.006289483,0.038583314,0.049916192,-0.002919316,,
07:58:14.860,0.011145018,-0.027393981,-0.006298684,0.038586308,0.050017123,-0.002840187,,
07:58:14.865,0.011117665,-0.027379705,-0.006280477,0.038606738,0.050138444,-0.002785075,,
07:58:14.870,0.011055713,-0.027364744,-0.006223671,0.038533673,0.050279589,-0.002697852,,
07:58:14.875,0.011046097,-0.027330711,-0.006224522,0.038465975,0.05040217,-0.002603604,,
07:58:14.880,0.011056278,-0.027310533,-0.006240108,0.038483461,0.050507395,-0.00254846,,
07:58:14.885,0.010997098,-0.027303142,-0.006195072,0.038468112,0.050627929,-0.00248756,,
07:58:14.890,0.010940562,-0.027287211,-0.006174106,0.038404137,0.050770749,-0.00239286,,
07:58:14.895,0.010953867,-0.027263297,-0.006194359,0.038408002,0.050883512,-0.002303088,,
07:58:14.900,0.010939199,-0.027239924,-0.006160889,0.038391377,0.050982632,-0.002228284,,
07:58:14.905,0.010861928,-0.027227593,-0.006109034,0.038334391,0.051113916,-0.002142118,,
07:58:14.910,0.010849162,-0.027216943,-0.006114142,0.038333117,0.051242317,-0.002056131,,
07:58:14.915,0.010859685,-0.027200651,-0.006099457,0.038328838,0.051353374,-0.001986398,,
07:58:14.920,0.010808598,-0.02718648,-0.006041953,0.038267031,0.05147055,-0.001905946,,
07:58:14.925,0.010760156,-0.027181977,-0.006027773,0.038248754,0.051593734,-0.001824327,,
07:58:14.930,0.010749008,-0.027168048,-0.006031067,0.038248396,0.051709576,-0.001742775,,
07:58:14.935,0.010735901,-0.027140123,-0.00598379,0.038174476,0.051825177,-0.001650217,,
07:58:14.940,0.010687259,-0.02711351,-0.00595465,0.038125163,0.051943877,-0.001568917,,
07:58:14.945,0.01065908,-0.027101405,-0.005962966,0.038152697,0.052060252,-0.001500444,,
07:58:14.950,0.010649285,-0.027087748,-0.005931166,0.038113396,0.052187967,-0.001417963,,
07:58:14.955,0.010627738,-0.027053383,-0.005893827,0.038032068,0.052306304,-0.001330292,,
07:58:14.960,0.010591598,-0.027041746,-0.005903431,0.038063053,0.052409174,-0.001266951,,
07:58:14.965,0.010567041,-0.027033464,-0.005895721,0.038075113,0.052541242,-0.001191447,,
07:58:14.970,0.010555081,-0.026996082,-0.005848438,0.037966917,0.052679093,-0.001092183,,
07:58:14.975,0.010531374,-0.026959282,-0.005845881,0.037938,0.052783672,-0.00101571,,
07:58:14.980,0.010474617,-0.026965414,-0.005853432,0.037988909,0.052898687,-0.000957906,,
07:58:14.985,0.010456958,-0.026944139,-0.005800612,0.037908437,0.053044503,-0.000856195,,
07:58:14.990,0.010441487,-0.026905677,-0.005769964,0.037830064,0.053169998,-0.000751178,,
07:58:14.995,0.010403352,-0.026896334,-0.005785061,0.037885062,0.053270946,-0.000685125,,
07:58:15.000,0.010363956,-0.026884046,-0.005746968,0.037853789,0.053417322,-0.000572488,,
07:58:15.005,0.010346977,-0.026856903,-0.005695568,0.037735829,0.053574565,-0.000399072,,
07:58:15.010,0.01033746,-0.026834471,-0.005707164,0.037744864,0.053705618,-0.000220036,,
07:58:15.015,0.010294397,-0.026829458,-0.00569377,0.037782745,0.053851068,5.01252E-06,,
07:58:15.020,0.010245427,-0.026824013,-0.005635414,0.037713416,0.054023995,0.000325455,,
07:58:15.025,0.010243043,-0.026804925,-0.005621802,0.037689765,0.054170511,0.000684145,,
07:58:15.030,0.010239789,-0.026780425,-0.005611196,0.037784325,0.054284414,0.001004546,,
07:58:15.035,0.010185307,-0.02676434,-0.005518812,0.037828079,0.054404569,0.001272488,,
07:58:15.040,0.010156495,-0.026736971,-0.005425305,0.037820539,0.054493622,0.001426597,,
07:58:15.045,0.010193516,-0.026688408,-0.005335154,0.037905884,0.054515707,0.001325909,,
07:58:15.050,0.01020354,-0.026636183,-0.005141524,0.037961614,0.054517034,0.000962525,,
07:58:15.055,0.010182299,-0.026588994,-0.004891892,0.037891618,0.054539017,0.000434952,,
07:58:15.060,0.01022437,-0.026533989,-0.004673071,0.037782578,0.054614675,-9.38524E-05,,
07:58:15.065,0.010287188,-0.026471519,-0.00445251,0.037602649,0.054765383,-0.000446044,,
07:58:15.070,0.010255256,-0.026428404,-0.004264559,0.037348336,0.054983296,-0.000539635,,
07:58:15.075,0.010182536,-0.02641067,-0.004270017,0.037167063,0.055236485,-0.000381994,,
07:58:15.080,0.010129979,-0.026419688,-0.004479153,0.037055468,0.055482713,6.06989E-05,,
07:58:15.085,0.009997951,-0.026440291,-0.004837922,0.036995681,0.055711061,0.00083038,,
07:58:15.090,0.009780581,-0.026487237,-0.005337761,0.037120267,0.055922594,0.001745966,,
07:58:15.095,0.009613081,-0.026558658,-0.005841058,0.037479039,0.056014026,0.002496618,,
07:58:15.100,0.009538245,-0.026585693,-0.006133141,0.037814735,0.055975668,0.002935841,,
07:58:15.105,0.009515309,-0.026552498,-0.006200197,0.038042105,0.055950269,0.003050718,,
07:58:15.110,0.009521212,-0.026540968,-0.006101638,0.038239704,0.056007674,0.002964192,,
07:58:15.115,0.009666551,-0.026513554,-0.005705507,0.038185178,0.056182716,0.002921148,,
07:58:15.120,0.009925234,-0.026438212,-0.005006222,0.037806846,0.056439008,0.003027766,,
07:58:15.125,0.010189514,-0.026353103,-0.004254922,0.037328958,0.05670784,0.003142145,,
07:58:15.130,0.010367818,-0.026289271,-0.003684891,0.036867806,0.05694613,0.00313951,,
07:58:15.135,0.010398076,-0.026224613,-0.00337958,0.036408725,0.057108377,0.003218431,,
07:58:15.140,0.0102558,-0.026169223,-0.003398185,0.036132633,0.057314872,0.003766032,,
07:58:15.145,0.009980291,-0.026138828,-0.00359727,0.036229472,0.057677619,0.004925244,,
07:58:15.150,0.009693091,-0.026055221,-0.003714141,0.0366182,0.05802833,0.006353143,,
07:58:15.155,0.009467063,-0.025927197,-0.003720078,0.037296265,0.058145582,0.007556216,,
07:58:15.160,0.009302408,-0.025870419,-0.003775862,0.03825103,0.058089889,0.008411933,,
07:58:15.165,0.009188924,-0.025888764,-0.003805916,0.039161056,0.058118438,0.009122604,,
07:58:15.170,0.009280223,-0.025848969,-0.0035441,0.039759436,0.058264567,0.009729997,,
07:58:15.175,0.009734091,-0.025685855,-0.002788876,0.040049831,0.058380983,0.010001313,,
07:58:15.180,0.010414733,-0.025480456,-0.001610881,0.039974186,0.058416071,0.009823071,,
07:58:15.185,0.01097994,-0.02532398,-0.00043495,0.039470171,0.058491341,0.009369441,,
07:58:15.190,0.011275668,-0.025212626,0.000355214,0.038833356,0.058595537,0.008839487,,
07:58:15.195,0.011334406,-0.025115562,0.000835981,0.038368046,0.058629374,0.008328435,,
07:58:15.200,0.01120744,-0.02501783,0.001292466,0.038007847,0.058691176,0.007990591,,
07:58:15.205,0.01094944,-0.024946852,0.001661407,0.037738467,0.058844789,0.007827858,,
07:58:15.210,0.010603985,-0.024933457,0.001771023,0.037827365,0.058902556,0.007751337,,
07:58:15.215,0.010196311,-0.024972964,0.00167741,0.038293125,0.058841728,0.007966953,,
07:58:15.220,0.009805706,-0.025057793,0.001432993,0.038794826,0.05892289,0.008750314,,
07:58:15.225,0.009599627,-0.02510713,0.001029449,0.039190008,0.059344538,0.010104624,,
07:58:15.230,0.009633488,-0.02502108,0.000681567,0.039537855,0.059933549,0.011783031,,
07:58:15.235,0.009791971,-0.024870887,0.000448252,0.039922726,0.060353058,0.013441883,,
07:58:15.240,0.009972608,-0.024848045,9.68051E-05,0.040381427,0.060536975,0.01470623,,
07:58:15.245,0.010196834,-0.024926518,-0.000248639,0.040689332,0.060666822,0.015373786,,
07:58:15.250,0.010525177,-0.024847097,-5.9066E-05,0.040516868,0.060889364,0.01567665,,
07:58:15.255,0.011006589,-0.024610898,0.000859557,0.040004877,0.061154656,0.016051458,,
07:58:15.260,0.01153971,-0.024448483,0.002187999,0.039555542,0.061339625,0.016613645,,
07:58:15.265,0.011882262,-0.024402068,0.003660856,0.039247362,0.061429419,0.017003762,,
07:58:15.270,0.012009717,-0.024335497,0.00507088,0.03900677,0.061575031,0.017013195,,
07:58:15.275,0.012049272,-0.024221918,0.006103966,0.038852592,0.061838283,0.016899853,,
07:58:15.280,0.012030125,-0.024094956,0.006655876,0.038827794,0.062010932,0.016721333,,
07:58:15.285,0.011933455,-0.023977626,0.006962888,0.039085077,0.061986215,0.0162987,,
07:58:15.290,0.011873453,-0.023866821,0.007218019,0.0396784,0.06202942,0.015841289,,
07:58:15.295,0.011951209,-0.023716623,0.007413656,0.040303602,0.062427421,0.015766587,,
07:58:15.300,0.012014149,-0.023589874,0.007439137,0.040672093,0.062997427,0.016026494,,
07:58:15.305,0.011974991,-0.023586172,0.007206979,0.04101153,0.063361267,0.016229501,,
07:58:15.310,0.011991866,-0.02366498,0.00688405,0.041643426,0.063564696,0.016419522,,
07:58:15.315,0.012184938,-0.023683705,0.006759765,0.042307559,0.063851103,0.016953571,,
07:58:15.320,0.012467545,-0.023533118,0.006800354,0.042610882,0.064275153,0.017784364,,
07:58:15.325,0.012670661,-0.023262022,0.006813312,0.042619788,0.064660151,0.018558667,,
07:58:15.330,0.012684361,-0.023022243,0.006904581,0.042361146,0.0647516,0.019141368,,
07:58:15.335,0.012595339,-0.022858774,0.007182073,0.041754894,0.06456129,0.019591436,,
07:58:15.340,0.012458104,-0.022771207,0.007469179,0.04114964,0.064258239,0.019845916,,
07:58:15.345,0.012209194,-0.02273769,0.007754434,0.040892246,0.06399152,0.01982297,,
07:58:15.350,0.011956897,-0.022706855,0.008307788,0.040850972,0.06397993,0.019703454,,
07:58:15.355,0.011869759,-0.022770073,0.009070487,0.040768696,0.064204755,0.019613587,,
07:58:15.360,0.011899823,-0.023002436,0.009730128,0.04069769,0.064347393,0.019353454,,
07:58:15.365,0.011994123,-0.023187274,0.010304587,0.040654973,0.064340761,0.018825032,,
07:58:15.370,0.012246756,-0.023038951,0.010862276,0.040485001,0.064464517,0.018342117,,
07:58:15.375,0.01266257,-0.022607021,0.011166719,0.040076456,0.064872277,0.018377576,,
07:58:15.380,0.012918024,-0.022201686,0.010933568,0.039596182,0.065482778,0.019075533,,
07:58:15.385,0.012812837,-0.021975136,0.010186455,0.039463534,0.066123097,0.020107776,,
07:58:15.390,0.012632991,-0.021912642,0.009124404,0.039877613,0.066716434,0.021022823,,
07:58:15.395,0.012589311,-0.021905997,0.008063287,0.040501966,0.067166533,0.021603403,,
07:58:15.400,0.01270654,-0.021810976,0.00741257,0.041119886,0.067052775,0.021657195,,
07:58:15.405,0.013011628,-0.021661886,0.007310621,0.041882258,0.06626071,0.021003896,,
07:58:15.410,0.013368909,-0.02166721,0.007626912,0.042569069,0.065587824,0.019864524,,
07:58:15.415,0.013599908,-0.021893057,0.008345167,0.042753793,0.065866461,0.018901797,,
07:58:15.420,0.013771163,-0.022060091,0.009416687,0.042462674,0.066673638,0.018455618,,
07:58:15.425,0.013942892,-0.022094632,0.01047179,0.042120231,0.066998716,0.018291663,,
07:58:15.430,0.014002864,-0.022289387,0.011085362,0.041621798,0.06680828,0.018136581,,
07:58:15.435,0.013847984,-0.022563774,0.011101618,0.040574762,0.066527049,0.017584501,,
07:58:15.440,0.013566362,-0.022666981,0.010715556,0.039609048,0.0662211,0.016788794,,
07:58:15.445,0.013263784,-0.022728475,0.010221348,0.039638447,0.066143489,0.016517145,,
07:58:15.450,0.012860321,-0.022937877,0.009795806,0.040386942,0.066443694,0.016489719,,
07:58:15.455,0.012340646,-0.023217291,0.009498706,0.040809386,0.066695561,0.015594963,,
07:58:15.460,0.011834608,-0.023224998,0.009456088,0.040380561,0.066541431,0.013660211,,
07:58:15.465,0.011392607,-0.022846281,0.009644418,0.039634708,0.066103852,0.011540824,,
07:58:15.470,0.011003246,-0.022303505,0.009771134,0.039091402,0.065905817,0.009508846,,
07:58:15.475,0.010909853,-0.021680725,0.0098303,0.038448961,0.066198122,0.007027671,,
07:58:15.480,0.011206418,-0.021169803,0.009991542,0.037196412,0.066659166,0.004444119,,
07:58:15.485,0.011406435,-0.021194783,0.00982438,0.035319271,0.067007419,0.003269911,,
07:58:15.490,0.01097677,-0.021823088,0.008732356,0.033670363,0.067282527,0.004651129,,
